pm2.5,pm10,no,no2,so2,co,nox,ozone,at,rh,ws,wd,bp,timestamp,nh3
62.56,83.0,15.24,1.69,12.22,0.45,16.94,1.16,27.07,,2.33,60.51,993.37,2024-11-20 10:15:00,34.0
62.0,83.0,15.21,2.11,12.2,0.37,17.31,1.12,27.88,,2.56,90.96,993.14,2024-11-20 10:30:00,33.51
62.0,83.0,14.81,2.22,12.29,0.4,17.02,1.11,27.81,,2.02,76.83,992.88,2024-11-20 10:45:00,33.52
62.0,83.76,14.38,2.01,12.23,0.4,16.38,1.2,28.01,,1.83,98.85,992.66,2024-11-20 11:00:00,34.83
49.91,84.0,14.51,1.59,12.2,0.35,16.09,1.15,28.57,,2.66,87.74,992.42,2024-11-20 11:15:00,34.53
45.0,84.0,14.07,2.42,12.31,0.39,16.5,0.95,28.08,,2.11,61.54,992.18,2024-11-20 11:30:00,33.62
45.0,84.0,14.28,2.22,12.35,0.35,16.49,0.93,28.02,,1.15,115.41,991.91,2024-11-20 11:45:00,34.18
45.0,83.24,14.73,2.13,12.33,0.3,16.87,1.14,28.75,,2.14,62.11,991.6,2024-11-20 12:00:00,34.2
52.82,83.0,15.38,2.19,12.27,0.32,17.54,1.07,28.75,,1.7,58.38,991.39,2024-11-20 12:15:00,33.24
70.0,109.0,15.92,3.03,11.88,0.44,18.97,1.14,26.76,,0.77,55.87,989.72,2024-11-20 17:15:00,33.63
70.0,109.0,16.42,3.78,11.82,0.36,20.2,0.82,26.65,,1.15,59.19,989.81,2024-11-20 17:30:00,33.12
70.0,109.0,17.12,4.13,12.0,0.34,21.24,1.18,26.46,,1.08,53.93,989.94,2024-11-20 17:45:00,32.9
70.0,126.92,17.23,3.25,11.9,0.43,20.48,1.15,26.32,,1.07,49.16,990.14,2024-11-20 18:00:00,32.46
98.44,133.0,18.19,3.03,11.97,0.4,21.23,0.97,26.14,,0.8,84.98,990.36,2024-11-20 18:15:00,33.27
110.0,133.0,17.33,1.98,11.94,0.35,19.31,0.94,25.89,,0.91,56.48,990.59,2024-11-20 18:30:00,33.17
110.0,133.0,17.6,1.5,12.02,0.29,19.1,1.22,25.64,,1.54,57.01,990.76,2024-11-20 18:45:00,33.78
,,17.79,2.13,11.91,0.34,19.93,0.89,25.4,,1.29,55.24,990.97,2024-11-20 19:00:00,33.8
75.87,94.0,17.77,2.42,12.08,0.44,20.2,0.45,25.23,,1.18,85.27,991.18,2024-11-20 19:15:00,33.35
62.0,94.0,17.92,2.11,11.92,0.41,20.04,1.34,25.1,,1.17,74.19,991.53,2024-11-20 19:30:00,33.41
62.0,94.0,18.43,1.79,11.92,0.45,20.21,0.81,25.08,,1.13,70.76,991.77,2024-11-20 19:45:00,33.16
62.0,88.04,18.35,1.79,11.94,0.37,20.13,1.41,25.02,,1.04,72.11,991.92,2024-11-20 20:00:00,33.28
60.56,86.0,18.0,1.83,12.01,0.4,19.83,1.27,24.9,,1.2,72.55,992.08,2024-11-20 20:15:00,33.58
60.0,86.0,18.09,2.19,11.98,0.4,20.27,1.06,24.71,,1.34,43.32,992.16,2024-11-20 20:30:00,32.38
60.0,86.0,18.37,2.02,11.98,0.35,20.39,1.28,24.56,,1.12,55.69,992.15,2024-11-20 20:45:00,32.46
60.0,89.02,18.74,1.41,11.94,0.39,20.15,1.08,24.28,,1.34,54.77,992.15,2024-11-20 21:00:00,33.82
56.5,90.0,17.94,2.13,12.03,0.35,20.07,1.1,24.06,,1.13,57.36,992.22,2024-11-20 21:15:00,33.3
55.0,90.0,18.26,1.53,11.97,0.3,19.8,1.26,23.92,,0.76,69.82,992.3,2024-11-20 21:30:00,33.92
55.0,90.0,18.15,1.62,12.09,0.32,19.76,0.94,23.87,,0.9,61.41,992.27,2024-11-20 21:45:00,33.63
55.0,82.44,18.2,1.26,11.94,0.32,19.47,1.11,23.74,,1.09,46.54,992.13,2024-11-20 22:00:00,33.5
57.17,80.0,18.38,0.51,11.87,0.35,18.89,0.85,23.7,,0.99,58.53,991.98,2024-11-20 22:15:00,33.94
58.0,80.0,17.93,1.45,11.96,0.35,19.39,0.56,23.66,,1.19,59.85,991.87,2024-11-20 22:30:00,32.57
58.0,80.0,17.65,1.16,12.02,0.37,18.81,0.9,23.61,,1.32,48.99,991.78,2024-11-20 22:45:00,33.09
58.0,77.02,17.47,1.38,12.02,0.4,18.87,0.94,23.6,,1.49,47.6,991.66,2024-11-20 23:00:00,32.98
52.31,76.0,17.7,0.76,12.11,0.49,18.46,1.15,23.61,,1.51,49.7,991.48,2024-11-20 23:15:00,33.34
50.0,76.0,17.33,1.25,12.03,0.4,18.58,0.85,23.63,,1.58,67.94,991.23,2024-11-20 23:30:00,34.61
50.0,76.0,17.76,1.52,12.03,0.35,19.29,0.89,23.62,,1.6,63.22,991.04,2024-11-20 23:45:00,34.35
50.0,79.02,17.98,1.38,12.18,0.25,19.36,0.62,23.6,,1.79,62.47,990.87,2024-11-21 00:00:00,34.66
57.11,80.0,17.38,1.56,12.1,,18.95,0.49,23.6,,1.68,94.15,990.71,2024-11-21 00:15:00,33.64
60.0,80.0,17.32,1.92,12.15,,19.23,1.13,23.64,,2.35,127.78,990.59,2024-11-21 00:30:00,32.26
60.0,80.0,17.11,1.52,12.22,,18.62,1.58,23.74,,2.09,134.35,990.45,2024-11-21 00:45:00,33.37
60.0,78.49,16.68,1.06,12.19,,17.74,1.24,23.58,,1.86,186.61,990.25,2024-11-21 01:00:00,34.62
54.94,78.0,16.05,1.3,12.24,,17.36,0.96,23.22,,2.79,322.92,990.05,2024-11-21 01:15:00,33.88
53.0,78.0,16.51,1.71,12.19,,18.21,0.92,22.8,,2.6,329.92,989.94,2024-11-21 01:30:00,33.34
53.0,78.0,17.19,1.06,12.23,,18.25,0.91,22.64,,1.9,310.97,989.77,2024-11-21 01:45:00,34.24
53.0,85.44,17.4,0.47,12.34,,17.87,1.34,22.46,,0.87,298.56,989.61,2024-11-21 02:00:00,34.92
58.69,88.0,17.92,0.52,12.35,,18.44,1.24,22.3,,0.83,290.72,989.54,2024-11-21 02:15:00,34.36
61.0,88.0,17.59,0.1,12.25,,17.69,0.79,22.18,,1.88,314.04,989.36,2024-11-21 02:30:00,33.77
61.0,88.0,16.9,1.12,12.34,,18.01,1.04,22.01,,2.72,325.74,989.39,2024-11-21 02:45:00,32.91
61.0,84.98,16.93,0.65,12.33,,17.57,0.82,21.95,,2.57,332.62,989.44,2024-11-21 03:00:00,33.27
56.02,84.0,16.57,1.18,12.29,,17.76,1.08,21.9,,2.17,322.81,989.46,2024-11-21 03:15:00,33.07
54.0,84.0,16.79,0.94,12.31,,17.74,0.83,21.62,,1.95,315.37,989.54,2024-11-21 03:30:00,33.67
54.0,84.0,16.83,0.65,12.33,,17.49,1.33,21.4,,2.11,325.25,989.55,2024-11-21 03:45:00,34.63
54.0,70.6,17.48,,12.38,,17.22,1.11,21.31,,2.09,321.07,989.56,2024-11-21 04:00:00,34.7
54.72,66.0,17.49,,12.36,,17.33,1.14,21.26,,2.44,315.79,989.64,2024-11-21 04:15:00,34.44
67.0,,14.28,,33.88,,12.21,0.79,28.82,,0.91,239.85,990.65,2024-11-21 13:00:00,48.98
,,10.16,1.2,19.97,,11.36,1.15,30.58,,1.47,256.86,990.48,2024-11-21 13:15:00,41.39
,,6.17,3.55,15.69,,9.72,0.85,30.09,,2.19,190.14,990.22,2024-11-21 13:30:00,35.82
,,4.79,2.3,7.29,,7.09,1.02,29.93,,1.45,272.07,989.96,2024-11-21 13:45:00,34.65
,,5.06,2.21,6.67,,7.26,1.08,30.34,,1.76,194.5,989.7,2024-11-21 14:00:00,34.21
,,5.83,1.78,10.19,,7.61,0.93,30.17,,2.52,325.9,989.42,2024-11-21 14:15:00,34.08
41.0,,5.58,1.78,9.67,,7.37,1.05,30.97,,2.04,292.63,989.21,2024-11-21 14:30:00,34.22
41.0,,6.11,1.89,10.99,,8.02,0.83,30.66,,2.02,182.01,989.06,2024-11-21 14:45:00,33.99
41.0,,7.11,1.36,10.59,,8.49,1.1,30.39,,2.49,177.99,988.95,2024-11-21 15:00:00,34.5
43.84,67.0,7.99,1.37,11.25,,9.37,1.12,30.46,,1.53,224.23,988.83,2024-11-21 15:15:00,34.23
45.0,67.0,8.29,1.6,10.95,,9.89,1.24,30.15,,1.96,59.33,988.81,2024-11-21 15:30:00,34.02
45.0,67.0,8.72,1.37,11.44,,10.08,1.08,29.57,,2.08,48.97,988.78,2024-11-21 15:45:00,33.8
45.0,73.7,9.04,1.58,11.13,,10.61,0.84,29.58,,1.1,68.21,988.82,2024-11-21 16:00:00,34.42
48.61,76.0,10.29,1.38,11.57,,11.65,0.98,29.36,,1.07,66.46,988.93,2024-11-21 16:15:00,35.33
50.0,76.0,11.02,2.05,11.23,,13.07,0.89,28.96,,1.14,69.07,989.07,2024-11-21 16:30:00,34.28
50.0,76.0,11.51,1.9,11.54,,13.4,1.14,28.71,,0.83,99.21,989.23,2024-11-21 16:45:00,33.95
50.0,82.8,12.08,1.35,11.41,,13.42,1.28,28.38,,0.67,82.63,989.4,2024-11-21 17:00:00,34.12
55.69,85.0,12.25,1.89,11.71,,14.13,1.21,27.82,,1.0,68.5,989.61,2024-11-21 17:15:00,34.05
58.0,85.0,12.84,2.1,11.48,,14.95,1.19,27.37,,0.93,86.94,989.82,2024-11-21 17:30:00,33.8
58.0,85.0,14.09,3.83,11.7,,17.92,1.14,26.85,,1.27,75.64,990.06,2024-11-21 17:45:00,34.07
58.0,117.01,14.23,2.55,11.52,,16.78,0.83,26.27,,1.56,62.05,990.3,2024-11-21 18:00:00,34.25
75.07,128.0,13.89,2.39,11.74,,16.3,1.16,25.85,,1.35,74.66,990.5,2024-11-21 18:15:00,33.99
82.0,128.0,14.33,2.76,11.58,,17.09,0.74,25.51,,1.31,65.18,990.74,2024-11-21 18:30:00,32.31
82.0,128.0,15.08,1.59,11.64,,16.67,1.39,25.28,,1.37,67.03,991.01,2024-11-21 18:45:00,33.14
82.0,96.27,15.01,1.75,11.54,,16.75,0.9,25.06,,1.68,47.97,991.26,2024-11-21 19:00:00,33.52
66.11,86.0,15.0,1.94,11.63,,16.95,0.81,24.78,,1.54,53.14,991.43,2024-11-21 19:15:00,33.72
60.0,86.0,15.42,1.62,11.35,,17.05,0.83,24.55,,1.43,51.76,991.61,2024-11-21 19:30:00,34.19
60.0,86.0,15.81,1.63,11.79,,17.43,1.02,24.4,,1.62,50.46,991.92,2024-11-21 19:45:00,33.48
60.0,90.53,16.09,1.23,11.6,,17.32,1.1,24.27,,1.71,40.53,992.09,2024-11-21 20:00:00,33.76
65.69,92.0,16.02,1.07,11.7,,17.08,0.65,24.09,,1.29,57.13,992.23,2024-11-21 20:15:00,33.45
68.0,92.0,15.43,1.69,11.67,,17.14,1.11,23.91,,0.97,53.87,992.42,2024-11-21 20:30:00,33.38
68.0,92.0,15.89,2.01,11.74,,17.91,1.02,23.88,,1.15,79.45,992.59,2024-11-21 20:45:00,33.87
68.0,94.27,17.03,2.04,11.65,,19.07,0.76,23.86,,1.09,78.08,992.61,2024-11-21 21:00:00,33.31
69.42,95.0,16.96,1.76,11.72,,18.72,0.78,23.63,,0.87,61.42,992.76,2024-11-21 21:15:00,33.89
70.0,95.0,16.26,1.95,11.78,,18.19,0.95,23.46,,1.06,55.43,992.81,2024-11-21 21:30:00,34.39
70.0,95.0,16.2,1.85,11.89,,18.05,1.09,23.36,,1.09,41.8,992.84,2024-11-21 21:45:00,33.82
70.0,96.51,16.36,1.73,11.82,,18.11,0.98,23.2,,1.34,60.24,992.9,2024-11-21 22:00:00,34.14
67.12,97.0,16.87,1.46,11.96,,18.32,0.89,23.09,,1.62,104.04,992.93,2024-11-21 22:15:00,33.84
66.0,97.0,16.78,2.1,11.87,,18.88,0.44,23.01,,2.2,191.98,992.83,2024-11-21 22:30:00,34.34
66.0,97.0,16.79,1.32,12.02,,18.1,1.18,23.0,,2.09,260.82,992.73,2024-11-21 22:45:00,34.28
66.0,88.81,16.91,1.12,11.9,,18.04,0.78,23.06,,1.65,222.28,992.68,2024-11-21 23:00:00,33.68
64.58,86.0,16.91,1.79,12.06,,18.69,0.59,23.22,,1.98,241.41,992.56,2024-11-21 23:15:00,32.34
64.0,86.0,16.69,1.86,11.92,,18.54,1.0,23.31,,2.02,316.49,992.46,2024-11-21 23:30:00,33.23
64.0,86.0,16.82,1.23,12.09,,18.04,0.69,23.35,,2.43,214.9,992.28,2024-11-21 23:45:00,34.21
64.0,85.24,16.44,1.81,12.12,,18.25,0.88,23.26,,2.56,293.22,992.07,2024-11-22 00:00:00,33.21
61.87,85.0,16.62,1.64,11.95,,18.24,1.16,23.15,,2.87,338.93,991.93,2024-11-22 00:15:00,33.52
61.0,85.0,16.85,1.76,11.97,,18.61,0.99,22.87,,2.67,334.4,991.79,2024-11-22 00:30:00,34.2
61.0,85.0,16.63,1.7,12.01,,18.32,1.0,22.59,,2.12,321.26,991.68,2024-11-22 00:45:00,34.13
61.0,88.72,16.38,1.18,12.11,,17.56,1.24,22.35,,1.51,311.68,991.52,2024-11-22 01:00:00,32.59
63.13,90.0,16.05,1.26,12.13,,17.32,1.19,22.21,,1.55,312.8,991.33,2024-11-22 01:15:00,33.18
64.0,90.0,16.55,1.03,11.94,,17.6,0.92,22.11,,2.02,320.16,991.14,2024-11-22 01:30:00,33.88
64.0,90.0,16.93,0.68,12.12,,17.63,1.18,22.01,,2.27,326.61,990.97,2024-11-22 01:45:00,33.8
64.0,87.77,17.0,0.56,12.13,,17.57,0.6,21.93,,2.99,328.1,990.7,2024-11-22 02:00:00,33.49
61.87,87.0,17.45,,12.16,,17.43,0.79,21.81,,2.97,329.45,990.54,2024-11-22 02:15:00,34.06
61.0,87.0,16.38,0.22,12.09,,16.59,0.89,21.62,,3.06,324.13,990.44,2024-11-22 02:30:00,34.56
61.0,87.0,16.83,0.46,12.13,,17.3,0.73,21.48,,2.86,323.06,990.37,2024-11-22 02:45:00,33.65
61.0,87.0,16.94,0.56,11.94,,17.49,0.85,21.39,,2.87,323.28,990.2,2024-11-22 03:00:00,33.93
61.0,87.0,16.7,0.59,12.22,,17.3,0.85,21.29,,2.53,325.83,990.22,2024-11-22 03:15:00,33.69
61.0,87.0,16.09,1.24,12.21,,17.33,1.17,21.16,,2.63,324.83,990.17,2024-11-22 03:30:00,33.18
61.0,87.0,16.2,1.45,12.28,,17.66,1.14,21.15,,2.6,329.56,990.18,2024-11-22 03:45:00,33.1
61.0,87.76,16.93,1.31,12.3,,18.22,1.17,21.2,,2.92,328.14,990.14,2024-11-22 04:00:00,33.66
65.27,88.0,17.08,1.58,12.32,,18.65,1.06,21.1,,2.9,325.91,990.12,2024-11-22 04:15:00,33.32
67.0,88.0,16.84,0.85,12.21,,17.69,1.13,20.98,,2.7,327.46,990.15,2024-11-22 04:30:00,33.58
67.0,88.0,16.43,1.36,12.3,,17.78,1.47,20.9,,2.69,325.7,990.3,2024-11-22 04:45:00,33.38
67.0,92.53,16.29,0.96,12.08,,17.24,1.04,20.86,,2.74,325.62,990.42,2024-11-22 05:00:00,33.76
64.87,94.0,16.26,1.0,12.28,,17.26,1.25,20.82,,2.65,321.94,990.52,2024-11-22 05:15:00,34.13
64.0,94.0,16.22,1.41,12.25,,17.64,0.84,20.8,,2.31,321.82,990.64,2024-11-22 05:30:00,34.04
64.0,94.0,16.39,1.4,12.35,,17.78,0.92,20.72,,2.18,326.53,990.79,2024-11-22 05:45:00,33.34
64.0,91.73,17.43,0.36,12.29,,17.81,1.31,20.66,,2.29,326.03,990.93,2024-11-22 06:00:00,33.18
63.29,91.0,16.89,0.96,12.31,,17.86,1.27,20.61,,2.67,322.7,990.96,2024-11-22 06:15:00,33.34
63.0,91.0,17.49,1.03,12.11,,18.52,1.18,20.63,,2.82,321.77,991.05,2024-11-22 06:30:00,33.0
63.0,91.0,17.28,1.8,12.36,,19.08,0.71,20.77,,2.88,323.45,991.22,2024-11-22 06:45:00,33.12
63.0,106.11,17.58,2.03,12.33,,19.6,1.21,21.06,,3.02,322.49,991.3,2024-11-22 07:00:00,33.0
79.8,111.0,17.62,2.11,12.26,,19.72,0.86,21.4,,2.86,318.15,991.42,2024-11-22 07:15:00,32.84
87.0,111.0,17.89,1.26,12.26,,19.15,1.03,21.76,,2.78,314.93,991.61,2024-11-22 07:30:00,33.31
87.0,111.0,18.16,1.29,12.18,,19.43,0.81,22.06,,3.5,317.81,991.75,2024-11-22 07:45:00,33.63
87.0,116.21,17.67,1.27,12.18,,18.96,1.05,22.68,,2.45,303.59,991.97,2024-11-22 08:00:00,33.91
87.0,118.0,17.34,1.35,12.23,,18.67,0.99,23.23,,2.91,314.45,992.24,2024-11-22 08:15:00,34.08
87.0,118.0,17.41,1.19,12.25,,18.59,1.17,23.77,,2.1,291.41,992.42,2024-11-22 08:30:00,33.69
87.0,118.0,17.23,1.11,12.18,,18.36,1.47,24.38,,2.82,291.95,992.6,2024-11-22 08:45:00,34.41
87.0,114.22,16.8,1.91,12.23,,18.69,0.94,25.34,,1.5,248.43,992.73,2024-11-22 09:00:00,33.04
80.6,113.0,16.37,2.0,12.22,,18.37,0.78,25.95,,2.33,235.01,992.76,2024-11-22 09:15:00,33.86
78.0,113.0,16.56,1.61,12.09,,18.17,0.9,26.53,,1.44,213.67,992.72,2024-11-22 09:30:00,34.21
78.0,113.0,15.92,1.89,12.2,,17.82,1.05,27.24,,2.53,268.65,992.71,2024-11-22 09:45:00,33.87
78.0,111.51,16.47,1.0,12.21,,17.45,1.03,27.47,,1.71,182.76,992.67,2024-11-22 10:00:00,34.69
70.18,111.0,16.03,1.73,12.14,,17.75,1.07,27.63,,1.97,126.67,992.6,2024-11-22 10:15:00,34.05
67.0,111.0,15.69,2.1,12.15,,17.79,0.76,27.72,,1.69,95.86,992.55,2024-11-22 10:30:00,33.8
67.0,111.0,15.47,1.79,12.18,,17.28,0.92,28.0,,2.47,169.62,992.35,2024-11-22 10:45:00,34.05
67.0,99.09,15.2,1.98,12.16,,17.17,1.16,27.8,,2.41,80.14,992.16,2024-11-22 11:00:00,33.64
63.44,95.0,14.62,1.99,12.2,,16.64,1.11,28.5,,2.26,157.57,991.94,2024-11-22 11:15:00,33.43
62.0,95.0,14.48,1.6,12.05,,16.1,1.21,28.31,,2.76,96.48,991.61,2024-11-22 11:30:00,33.34
62.0,95.0,14.31,2.41,12.21,,16.71,0.55,28.68,,2.53,137.76,991.26,2024-11-22 11:45:00,33.64
62.0,89.77,14.2,2.59,12.27,,16.79,1.01,28.69,,2.3,157.43,990.88,2024-11-22 12:00:00,34.37
59.16,88.0,13.79,2.2,12.3,,15.99,1.14,28.75,,2.24,64.31,990.52,2024-11-22 12:15:00,33.69
58.0,88.0,13.95,2.28,12.31,,16.24,0.87,28.86,,2.75,97.99,990.11,2024-11-22 12:30:00,33.83
58.0,88.0,13.9,3.1,12.4,,16.98,0.89,28.97,,2.38,96.54,989.74,2024-11-22 12:45:00,33.13
58.0,84.22,13.82,3.03,12.39,,16.85,0.82,29.39,,2.48,180.47,989.38,2024-11-22 13:00:00,33.47
56.58,83.0,13.99,2.38,12.36,,16.36,1.05,29.3,,3.15,219.68,989.1,2024-11-22 13:15:00,34.34
56.0,83.0,14.07,2.37,12.32,,16.44,1.15,29.42,,2.77,155.32,988.87,2024-11-22 13:30:00,34.16
56.0,83.0,14.38,2.21,12.27,,16.58,0.59,29.64,,2.76,94.84,988.65,2024-11-22 13:45:00,33.78
56.0,83.0,14.0,2.26,12.18,,16.26,0.87,30.23,,2.39,111.05,988.39,2024-11-22 14:00:00,33.87
53.87,83.0,13.78,2.36,12.33,,16.13,0.61,30.17,,2.24,65.94,988.28,2024-11-22 14:15:00,34.26
53.0,83.0,13.96,2.49,12.29,,16.45,1.4,29.92,,2.56,113.18,988.24,2024-11-22 14:30:00,34.4
53.0,83.0,13.37,3.13,12.25,,16.49,1.84,30.29,,2.19,111.76,988.24,2024-11-22 14:45:00,34.47
53.0,82.26,13.71,2.61,12.18,,16.31,0.72,30.04,,2.12,133.86,988.19,2024-11-22 15:00:00,34.25
,82.0,17.95,1.77,20.44,,19.73,1.76,30.3,,2.06,71.54,988.22,2024-11-22 15:15:00,42.31
,82.0,14.93,1.97,14.8,,16.88,1.19,30.49,,1.46,134.73,988.27,2024-11-22 15:30:00,35.62
,82.0,12.77,2.42,13.05,,15.19,1.07,29.99,,1.7,101.49,988.41,2024-11-22 15:45:00,32.61
,,13.54,2.49,12.35,,16.02,0.83,30.04,,1.58,84.32,988.52,2024-11-22 16:00:00,33.24
,,14.04,2.98,11.95,,17.01,1.33,29.38,,1.73,68.42,988.67,2024-11-22 16:15:00,33.55
60.0,,13.78,3.19,11.65,,16.98,1.17,28.8,,1.64,67.47,988.77,2024-11-22 16:30:00,33.92
60.0,,14.35,3.46,11.76,,17.82,1.18,28.35,,1.57,65.06,988.86,2024-11-22 16:45:00,33.45
60.0,,14.12,3.32,12.04,,17.43,1.06,27.9,,1.48,58.17,989.06,2024-11-22 17:00:00,33.39
67.11,105.0,14.0,3.33,11.9,,17.34,0.9,27.45,,1.29,56.25,989.23,2024-11-22 17:15:00,32.64
70.0,105.0,14.31,2.87,11.98,,17.19,0.85,26.96,,1.15,64.21,989.44,2024-11-22 17:30:00,33.65
70.0,105.0,14.61,2.92,11.98,,17.52,1.24,26.56,,1.0,60.72,989.69,2024-11-22 17:45:00,33.49
70.0,108.72,14.83,3.27,11.95,,18.11,1.37,26.22,,0.96,50.2,989.92,2024-11-22 18:00:00,32.81
75.69,110.0,15.17,2.97,11.98,,18.14,1.09,25.89,,1.05,42.98,990.18,2024-11-22 18:15:00,33.56
78.0,110.0,15.26,2.75,11.9,,18.02,1.04,25.65,,1.15,42.21,990.49,2024-11-22 18:30:00,33.73
78.0,110.0,14.93,3.23,11.92,,18.16,1.11,25.42,,1.19,48.16,990.74,2024-11-22 18:45:00,32.91
78.0,116.8,15.7,2.9,11.98,,18.58,0.76,25.23,,0.97,55.39,991.14,2024-11-22 19:00:00,33.48
77.29,119.0,16.16,1.85,11.79,,18.0,0.69,25.05,,1.05,84.9,991.43,2024-11-22 19:15:00,33.95
77.0,119.0,15.53,2.13,11.96,,17.64,0.61,24.78,,1.29,54.84,991.59,2024-11-22 19:30:00,33.59
77.0,119.0,15.68,2.29,12.05,,17.97,1.22,24.57,,1.34,67.65,991.87,2024-11-22 19:45:00,32.67
77.0,116.01,15.65,2.23,11.91,,17.88,1.29,24.33,,1.09,91.75,992.02,2024-11-22 20:00:00,33.81
78.42,115.0,15.76,2.59,11.94,,18.36,1.3,24.15,,0.82,69.39,992.21,2024-11-22 20:15:00,34.53
79.0,115.0,15.76,2.53,11.85,,18.29,1.0,23.98,,0.93,55.84,992.29,2024-11-22 20:30:00,32.86
79.0,115.0,15.61,2.09,11.98,,17.69,1.2,23.85,,0.84,64.62,992.37,2024-11-22 20:45:00,33.07
79.0,106.69,15.95,1.96,12.08,,17.91,1.24,23.76,,0.83,67.69,992.36,2024-11-22 21:00:00,33.3
74.02,104.0,16.23,1.25,11.86,,17.48,1.03,23.71,,1.0,57.99,992.46,2024-11-22 21:15:00,34.72
72.0,104.0,16.52,1.15,12.08,,17.68,0.79,23.66,,1.09,51.68,992.48,2024-11-22 21:30:00,34.03
72.0,104.0,16.15,1.19,11.98,,17.34,0.99,23.6,,0.69,125.59,992.42,2024-11-22 21:45:00,34.13
72.0,99.47,15.68,1.55,12.03,,17.23,1.03,23.72,,1.09,179.41,992.28,2024-11-22 22:00:00,33.97
76.98,98.0,15.83,1.1,11.96,,16.92,0.72,23.82,,0.95,234.71,992.27,2024-11-22 22:15:00,34.53
79.0,98.0,15.59,1.84,12.04,,17.43,0.81,23.77,,1.18,311.3,992.12,2024-11-22 22:30:00,33.66
79.0,98.0,15.22,2.65,12.0,,17.89,0.83,23.53,,1.04,298.49,991.95,2024-11-22 22:45:00,33.19
79.0,109.91,15.64,1.7,12.01,,17.33,0.75,23.3,,0.93,277.6,991.92,2024-11-22 23:00:00,34.01
80.4,114.0,15.53,1.32,12.14,,16.85,1.45,23.09,,1.5,286.13,991.82,2024-11-22 23:15:00,34.75
81.0,114.0,15.11,1.92,12.06,,17.03,1.15,22.96,,2.31,318.45,991.85,2024-11-22 23:30:00,34.34
81.0,114.0,15.5,1.36,12.12,,16.86,1.41,22.75,,2.98,328.91,991.86,2024-11-22 23:45:00,33.55
81.0,105.81,15.91,0.85,12.2,,16.77,1.23,22.68,,2.55,334.85,991.71,2024-11-23 00:00:00,33.56
78.2,103.0,15.52,1.83,12.14,,17.33,1.25,22.67,,1.54,316.18,991.52,2024-11-23 00:15:00,33.24
77.0,103.0,15.23,1.52,12.18,,16.75,0.62,22.61,,1.26,288.2,991.46,2024-11-23 00:30:00,33.93
77.0,103.0,15.34,1.03,12.19,,16.37,1.08,22.52,,1.45,311.48,991.39,2024-11-23 00:45:00,34.42
77.0,106.72,15.92,0.93,12.22,,16.84,0.87,22.42,,0.94,290.33,991.38,2024-11-23 01:00:00,33.67
77.0,108.0,15.81,0.83,12.12,,16.64,1.29,22.33,,1.11,276.83,991.37,2024-11-23 01:15:00,33.45
77.0,108.0,15.35,0.63,12.1,,15.98,1.2,22.15,,1.56,311.67,991.29,2024-11-23 01:30:00,34.57
77.0,108.0,15.16,1.46,12.2,,16.63,1.05,22.14,,1.58,299.69,991.16,2024-11-23 01:45:00,34.14
77.0,108.76,15.81,1.18,12.19,,16.99,0.64,22.19,,1.35,290.08,990.99,2024-11-23 02:00:00,33.58
78.42,109.0,15.95,0.39,12.05,,16.34,1.23,22.07,,1.63,303.4,990.84,2024-11-23 02:15:00,34.89
79.0,109.0,15.91,0.46,12.12,,16.38,0.92,21.98,,2.1,310.86,990.71,2024-11-23 02:30:00,34.58
79.0,109.0,15.74,0.52,12.19,,16.25,1.11,21.93,,2.03,312.53,990.7,2024-11-23 02:45:00,34.43
79.0,105.22,15.67,0.3,12.22,,15.98,1.45,21.76,,2.67,318.43,990.67,2024-11-23 03:00:00,34.4
,86.0,16.2,0.84,11.38,,17.05,1.32,30.06,,2.21,157.15,991.24,2024-11-23 12:15:00,34.18
61.0,86.0,15.6,1.27,11.98,,16.86,1.1,29.86,,1.76,95.23,991.01,2024-11-23 12:30:00,33.01
61.0,86.0,15.37,1.59,11.96,,16.95,1.16,29.99,,1.66,93.65,990.69,2024-11-23 12:45:00,32.7
61.0,76.93,16.39,1.6,12.17,,18.01,0.97,29.72,,2.11,113.56,990.41,2024-11-23 13:00:00,32.68
55.31,74.0,15.95,1.87,12.19,,17.81,1.13,30.26,,2.41,91.16,990.1,2024-11-23 13:15:00,33.37
53.0,74.0,15.93,1.4,12.17,,17.33,0.83,30.12,,2.09,72.94,989.81,2024-11-23 13:30:00,34.28
53.0,74.0,16.28,1.15,12.24,,17.45,1.23,29.74,,1.93,64.09,989.63,2024-11-23 13:45:00,34.21
53.0,74.0,15.63,2.11,12.22,,17.76,0.84,29.74,,2.42,73.19,989.46,2024-11-23 14:00:00,33.32
54.44,74.0,16.0,2.14,12.26,,18.15,1.32,30.22,,2.49,63.32,989.22,2024-11-23 14:15:00,33.95
55.0,74.0,16.27,2.15,11.91,,18.43,1.29,30.21,,1.57,84.87,989.14,2024-11-23 14:30:00,33.87
55.0,74.0,16.32,2.48,12.17,,18.8,1.26,29.83,,2.12,67.14,989.15,2024-11-23 14:45:00,33.93
55.0,71.77,16.21,2.36,12.14,,18.58,1.06,29.66,,2.18,70.47,989.12,2024-11-23 15:00:00,32.78
51.44,71.0,16.59,1.78,12.15,,18.37,1.09,29.54,,1.73,68.58,989.17,2024-11-23 15:15:00,33.35
50.0,71.0,16.81,2.26,11.98,,19.06,0.75,29.16,,1.49,58.88,989.25,2024-11-23 15:30:00,33.43
