pm2.5,co,ozone,timestamp
17.1,3.32,,2023-07-10 09:15:00
11.4,2.37,,2023-07-10 09:30:00
11.4,1.83,,2023-07-10 09:45:00
11.4,,,2023-07-10 10:00:00
11.4,5.09,,2023-07-10 10:15:00
11.4,4.82,,2023-07-10 10:30:00
11.4,4.48,,2023-07-10 10:45:00
,3.81,,2023-07-10 11:30:00
,3.78,,2023-07-10 11:45:00
,4.9,,2023-07-10 12:00:00
10.3,5.16,,2023-07-10 12:15:00
7.7,6.11,,2023-07-10 12:30:00
7.7,7.64,,2023-07-10 12:45:00
,8.84,,2023-07-10 13:00:00
,9.56,,2023-07-10 13:15:00
,9.98,,2023-07-10 13:30:00
,0.01,,2023-07-10 13:45:00
,5.27,,2023-07-10 14:00:00
,5.53,,2023-07-10 14:15:00
,5.73,,2023-07-10 14:30:00
,5.81,,2023-07-10 14:45:00
,5.92,,2023-07-10 15:00:00
,5.69,,2023-07-10 15:15:00
,6.1,,2023-07-10 15:30:00
,6.19,,2023-07-10 15:45:00
,5.03,,2023-07-10 16:00:00
,5.27,,2023-07-10 16:15:00
,5.22,,2023-07-10 16:30:00
,5.03,,2023-07-10 16:45:00
,3.44,,2023-07-10 17:00:00
,2.39,,2023-07-10 17:15:00
,1.26,,2023-07-10 17:30:00
,0.86,,2023-07-10 17:45:00
,4.87,,2023-07-10 18:00:00
,4.78,,2023-07-10 18:15:00
,4.41,,2023-07-10 18:30:00
,4.16,,2023-07-10 18:45:00
,3.89,,2023-07-10 19:00:00
,3.84,,2023-07-10 19:15:00
,3.65,,2023-07-10 19:30:00
,3.52,,2023-07-10 19:45:00
,5.46,,2023-07-10 20:00:00
,6.05,,2023-07-10 20:15:00
,7.6,,2023-07-10 20:30:00
,9.01,,2023-07-10 20:45:00
,9.9,,2023-07-10 21:00:00
,0.01,,2023-07-10 21:15:00
,0.01,,2023-07-10 21:30:00
,0.01,,2023-07-10 21:45:00
,5.5,,2023-07-10 22:00:00
,5.98,,2023-07-10 22:15:00
,6.37,,2023-07-10 22:30:00
,6.35,,2023-07-10 22:45:00
,6.14,,2023-07-10 23:00:00
,5.89,,2023-07-10 23:15:00
,6.03,,2023-07-10 23:30:00
,6.12,,2023-07-11 00:00:00
,6.21,,2023-07-11 00:15:00
,6.21,,2023-07-11 00:30:00
,6.22,,2023-07-11 00:45:00
,5.59,,2023-07-11 01:00:00
,4.2,,2023-07-11 01:15:00
,3.17,,2023-07-11 01:30:00
,2.21,,2023-07-11 01:45:00
,5.18,,2023-07-11 02:00:00
,4.86,,2023-07-11 02:15:00
,4.32,,2023-07-11 02:30:00
,4.17,,2023-07-11 02:45:00
,3.79,,2023-07-11 03:00:00
,3.39,,2023-07-11 03:15:00
,3.54,,2023-07-11 03:30:00
,3.24,,2023-07-11 03:45:00
,5.08,,2023-07-11 04:00:00
,4.98,,2023-07-11 04:15:00
,5.86,,2023-07-11 04:30:00
,7.3,,2023-07-11 04:45:00
,8.57,,2023-07-11 05:00:00
,9.64,,2023-07-11 05:15:00
,0.01,,2023-07-11 05:30:00
,0.01,,2023-07-11 05:45:00
,5.5,,2023-07-11 06:15:00
,5.55,,2023-07-11 06:30:00
,5.9,,2023-07-11 06:45:00
,5.94,,2023-07-11 07:00:00
,6.17,,2023-07-11 07:15:00
,6.43,,2023-07-11 07:30:00
,6.6,,2023-07-11 07:45:00
,5.16,,2023-07-11 08:00:00
,5.35,,2023-07-11 08:15:00
,5.24,,2023-07-11 08:30:00
,4.79,,2023-07-11 08:45:00
,3.51,,2023-07-11 09:00:00
,2.33,,2023-07-11 09:15:00
,0.0,,2023-07-12 18:15:00
,0.0,,2023-07-12 18:30:00
,0.0,,2023-07-12 18:45:00
,0.0,,2023-07-12 19:00:00
,3.28,,2023-07-12 19:15:00
,3.2,,2023-07-12 19:30:00
,3.03,,2023-07-12 19:45:00
,5.09,,2023-07-12 20:00:00
,5.6,,2023-07-12 20:15:00
,6.67,,2023-07-12 20:30:00
,7.78,,2023-07-12 20:45:00
,8.74,,2023-07-12 21:00:00
,9.4,,2023-07-12 21:15:00
,9.44,,2023-07-12 21:30:00
,9.81,,2023-07-12 21:45:00
,5.04,,2023-07-12 22:00:00
,4.91,,2023-07-12 22:15:00
,5.06,,2023-07-12 22:30:00
11.3,,,2023-07-18 10:15:00
11.3,,,2023-07-18 10:30:00
11.3,,,2023-07-18 10:45:00
8.5,4.25,,2023-07-18 11:00:00
6.1,4.11,,2023-07-18 11:15:00
6.1,4.14,,2023-07-18 11:30:00
6.1,3.91,,2023-07-18 11:45:00
6.1,,,2023-07-18 12:00:00
6.1,5.06,,2023-07-18 12:15:00
6.1,5.65,,2023-07-18 12:30:00
6.1,6.82,,2023-07-18 12:45:00
6.1,7.97,,2023-07-18 13:00:00
6.1,8.96,,2023-07-18 13:15:00
6.1,9.34,,2023-07-18 13:30:00
6.1,9.77,,2023-07-18 13:45:00
4.5,5.32,,2023-07-18 14:00:00
3.2,5.62,,2023-07-18 14:15:00
3.2,5.79,,2023-07-18 14:30:00
3.2,5.87,,2023-07-18 14:45:00
3.2,5.99,,2023-07-18 15:00:00
3.2,5.95,,2023-07-18 15:15:00
3.2,5.94,,2023-07-18 15:30:00
3.2,5.85,,2023-07-18 15:45:00
3.2,5.56,,2023-07-18 16:00:00
3.2,5.77,,2023-07-18 16:15:00
3.2,5.91,,2023-07-18 16:30:00
3.2,5.75,,2023-07-18 16:45:00
3.2,4.35,,2023-07-18 17:00:00
3.2,3.29,,2023-07-18 17:15:00
2.0,2.31,,2023-07-18 17:30:00
,1.83,,2023-07-18 17:45:00
,4.98,,2023-07-18 18:00:00
,4.72,,2023-07-18 18:15:00
,4.52,,2023-07-18 18:30:00
,4.27,,2023-07-18 18:45:00
,4.26,,2023-07-18 19:00:00
,4.05,,2023-07-18 19:15:00
,4.05,,2023-07-18 19:30:00
,4.08,,2023-07-18 19:45:00
,4.68,,2023-07-18 20:00:00
,5.05,,2023-07-18 20:15:00
0.9,6.06,,2023-07-18 20:30:00
2.4,7.2,,2023-07-18 20:45:00
2.4,8.43,,2023-07-18 21:00:00
2.4,9.16,,2023-07-18 21:15:00
2.4,9.46,,2023-07-18 21:30:00
2.4,9.78,,2023-07-18 21:45:00
2.4,5.03,,2023-07-18 22:00:00
2.4,5.45,,2023-07-18 22:15:00
2.4,5.65,,2023-07-18 22:30:00
2.4,5.63,,2023-07-18 22:45:00
2.4,5.56,,2023-07-18 23:00:00
2.4,5.79,,2023-07-18 23:15:00
9.4,6.0,,2023-07-18 23:30:00
20.5,5.53,,2023-07-19 00:00:00
20.5,5.72,,2023-07-19 00:15:00
20.5,5.91,,2023-07-19 00:30:00
20.5,5.93,,2023-07-19 00:45:00
20.5,5.38,,2023-07-19 01:00:00
20.5,3.92,,2023-07-19 01:15:00
20.5,2.84,,2023-07-19 01:30:00
20.5,2.09,,2023-07-19 01:45:00
20.5,4.89,,2023-07-19 02:00:00
20.5,4.85,,2023-07-19 02:15:00
16.5,4.57,,2023-07-19 02:30:00
10.2,4.24,,2023-07-19 02:45:00
10.2,4.3,,2023-07-19 03:00:00
10.2,4.18,,2023-07-19 03:15:00
10.2,3.99,,2023-07-19 03:30:00
10.2,4.17,,2023-07-19 03:45:00
10.2,5.07,,2023-07-19 04:00:00
10.2,4.88,,2023-07-19 04:15:00
10.2,5.3,,2023-07-19 04:30:00
10.2,6.64,,2023-07-19 04:45:00
10.2,7.65,,2023-07-19 05:00:00
10.2,8.87,,2023-07-19 05:15:00
8.2,9.38,,2023-07-19 05:30:00
5.1,9.64,,2023-07-19 05:45:00
5.1,,,2023-07-19 06:00:00
5.1,5.37,,2023-07-19 06:15:00
5.1,5.42,,2023-07-19 06:30:00
5.1,5.61,,2023-07-19 06:45:00
5.1,5.66,,2023-07-19 07:00:00
5.1,5.74,,2023-07-19 07:15:00
5.1,5.79,,2023-07-19 07:30:00
5.1,5.94,,2023-07-19 07:45:00
5.1,4.98,,2023-07-19 08:00:00
5.1,5.03,,2023-07-19 08:15:00
8.6,5.09,,2023-07-19 08:30:00
14.0,4.94,,2023-07-19 08:45:00
14.0,3.39,,2023-07-19 09:00:00
14.0,2.27,,2023-07-19 09:15:00
14.0,1.49,,2023-07-19 09:30:00
14.0,0.91,,2023-07-19 09:45:00
14.0,4.51,,2023-07-19 10:00:00
14.0,4.25,,2023-07-19 10:15:00
14.0,4.13,,2023-07-19 10:30:00
14.0,3.83,,2023-07-19 10:45:00
14.0,3.86,,2023-07-19 11:00:00
14.0,3.72,,2023-07-19 11:15:00
11.4,3.51,,2023-07-19 11:30:00
7.4,3.31,,2023-07-19 11:45:00
7.4,4.49,,2023-07-19 12:00:00
7.4,4.64,,2023-07-19 12:15:00
7.4,5.09,,2023-07-19 12:30:00
7.4,6.14,,2023-07-19 12:45:00
7.4,7.47,,2023-07-19 13:00:00
7.4,8.09,,2023-07-19 13:15:00
7.4,8.85,,2023-07-19 13:30:00
7.4,9.0,,2023-07-19 13:45:00
7.4,4.85,,2023-07-19 14:00:00
7.4,5.14,,2023-07-19 14:15:00
9.6,5.26,,2023-07-19 14:30:00
13.0,5.5,,2023-07-19 14:45:00
13.0,5.4,,2023-07-19 15:00:00
13.0,5.53,,2023-07-19 15:15:00
13.0,5.67,,2023-07-19 15:30:00
13.0,5.92,,2023-07-19 15:45:00
13.0,5.14,,2023-07-19 16:00:00
13.0,5.43,,2023-07-19 16:15:00
13.0,5.33,,2023-07-19 16:30:00
13.0,4.99,,2023-07-19 16:45:00
13.0,3.78,,2023-07-19 17:00:00
13.0,2.55,,2023-07-19 17:15:00
10.7,1.71,,2023-07-19 17:30:00
7.1,1.28,,2023-07-19 17:45:00
7.1,4.9,,2023-07-19 18:00:00
7.1,4.82,,2023-07-19 18:15:00
7.1,4.6,,2023-07-19 18:30:00
7.1,4.61,,2023-07-19 18:45:00
7.1,4.54,,2023-07-19 19:00:00
7.1,4.42,,2023-07-19 19:15:00
7.1,4.34,,2023-07-19 19:30:00
7.1,4.36,,2023-07-19 19:45:00
7.1,4.51,,2023-07-19 20:00:00
7.1,5.0,,2023-07-19 20:15:00
6.5,6.04,,2023-07-19 20:30:00
5.5,7.4,,2023-07-19 20:45:00
5.5,8.23,,2023-07-19 21:00:00
5.5,8.69,,2023-07-19 21:15:00
5.5,9.23,,2023-07-19 21:30:00
5.5,9.25,,2023-07-19 21:45:00
5.5,,,2023-07-19 22:00:00
5.5,5.23,,2023-07-19 22:15:00
5.5,5.61,,2023-07-19 22:30:00
5.5,5.87,,2023-07-19 22:45:00
5.5,5.62,,2023-07-19 23:00:00
5.5,5.97,,2023-07-19 23:15:00
9.6,5.85,,2023-07-19 23:30:00
16.0,5.3,,2023-07-20 00:00:00
16.0,5.66,,2023-07-20 00:15:00
16.0,5.67,,2023-07-20 00:30:00
16.0,5.74,,2023-07-20 00:45:00
16.0,5.09,,2023-07-20 01:00:00
16.0,3.78,,2023-07-20 01:15:00
16.0,2.63,,2023-07-20 01:30:00
16.0,2.13,,2023-07-20 01:45:00
16.0,4.4,,2023-07-20 02:00:00
16.0,4.35,,2023-07-20 02:15:00
13.2,4.17,,2023-07-20 02:30:00
8.9,4.0,,2023-07-20 02:45:00
8.9,3.78,,2023-07-20 03:00:00
8.9,3.97,,2023-07-20 03:15:00
8.9,3.83,,2023-07-20 03:30:00
8.9,3.67,,2023-07-20 03:45:00
8.9,4.34,,2023-07-20 04:00:00
8.9,4.47,,2023-07-20 04:15:00
8.9,5.13,,2023-07-20 04:30:00
8.9,6.25,,2023-07-20 04:45:00
8.9,7.66,,2023-07-20 05:00:00
8.9,8.35,,2023-07-20 05:15:00
7.9,8.86,,2023-07-20 05:30:00
6.3,9.22,,2023-07-20 05:45:00
6.3,5.17,,2023-07-20 06:00:00
6.3,5.44,,2023-07-20 06:15:00
6.3,5.74,,2023-07-20 06:30:00
6.3,5.73,,2023-07-20 06:45:00
6.3,5.81,,2023-07-20 07:00:00
6.3,6.1,,2023-07-20 07:15:00
6.3,6.15,,2023-07-20 07:30:00
6.3,6.31,,2023-07-20 07:45:00
6.3,4.76,,2023-07-20 08:00:00
6.3,5.13,,2023-07-20 08:15:00
5.8,5.17,,2023-07-20 08:30:00
5.1,4.88,,2023-07-20 08:45:00
5.1,3.6,,2023-07-20 09:00:00
5.1,2.36,,2023-07-20 09:15:00
5.1,1.52,,2023-07-20 09:30:00
5.1,1.04,,2023-07-20 09:45:00
5.1,4.31,,2023-07-20 10:00:00
5.1,4.14,,2023-07-20 10:15:00
5.1,4.1,,2023-07-20 10:30:00
5.1,3.96,,2023-07-20 10:45:00
5.1,3.79,,2023-07-20 11:00:00
5.1,3.53,,2023-07-20 11:15:00
4.4,3.37,,2023-07-20 11:30:00
3.3,3.28,,2023-07-20 11:45:00
3.3,4.47,,2023-07-20 12:00:00
3.3,4.66,,2023-07-20 12:15:00
3.3,5.05,,2023-07-20 12:30:00
3.3,6.23,,2023-07-20 12:45:00
3.3,7.32,,2023-07-20 13:00:00
3.3,8.23,,2023-07-20 13:15:00
3.3,8.75,,2023-07-20 13:30:00
3.3,8.99,,2023-07-20 13:45:00
3.3,4.71,,2023-07-20 14:00:00
3.3,5.17,,2023-07-20 14:15:00
4.6,5.15,,2023-07-20 14:30:00
6.6,5.39,,2023-07-20 14:45:00
6.6,5.55,,2023-07-20 15:00:00
6.6,5.5,,2023-07-20 15:15:00
6.6,5.48,,2023-07-20 15:30:00
6.6,5.42,,2023-07-20 15:45:00
6.6,5.34,,2023-07-20 16:00:00
6.6,5.47,,2023-07-20 16:15:00
6.6,5.49,,2023-07-20 16:30:00
6.6,5.17,,2023-07-20 16:45:00
6.6,4.0,,2023-07-20 17:00:00
6.6,2.78,,2023-07-20 17:15:00
7.2,1.87,,2023-07-20 17:30:00
8.3,1.51,,2023-07-20 17:45:00
8.3,4.52,,2023-07-20 18:00:00
8.3,4.51,,2023-07-20 18:15:00
8.3,4.35,,2023-07-20 18:30:00
8.3,4.22,,2023-07-20 18:45:00
8.3,4.16,,2023-07-20 19:00:00
8.3,4.13,,2023-07-20 19:15:00
8.3,4.1,,2023-07-20 19:30:00
8.3,4.07,,2023-07-20 19:45:00
8.3,,,2023-07-20 20:00:00
8.3,5.05,,2023-07-20 20:15:00
7.3,6.02,,2023-07-20 20:30:00
5.8,7.35,,2023-07-20 20:45:00
5.8,8.28,,2023-07-20 21:00:00
5.8,8.7,,2023-07-20 21:15:00
5.8,9.11,,2023-07-20 21:30:00
5.8,9.39,,2023-07-20 21:45:00
5.8,5.02,,2023-07-20 22:00:00
5.8,5.28,,2023-07-20 22:15:00
5.8,5.46,,2023-07-20 22:30:00
5.8,5.59,,2023-07-20 22:45:00
5.8,5.69,,2023-07-20 23:00:00
5.8,5.65,,2023-07-20 23:15:00
6.9,5.88,,2023-07-20 23:30:00
8.8,5.34,,2023-07-21 00:00:00
8.8,5.5,,2023-07-21 00:15:00
8.8,5.49,,2023-07-21 00:30:00
8.8,5.4,,2023-07-21 00:45:00
8.8,4.79,,2023-07-21 01:00:00
8.8,3.47,,2023-07-21 01:15:00
8.8,2.38,,2023-07-21 01:30:00
8.8,1.52,,2023-07-21 01:45:00
8.8,4.6,,2023-07-21 02:00:00
8.8,4.57,,2023-07-21 02:15:00
7.8,4.32,,2023-07-21 02:30:00
6.3,4.24,,2023-07-21 02:45:00
6.3,3.99,,2023-07-21 03:00:00
6.3,4.17,,2023-07-21 03:15:00
6.3,3.91,,2023-07-21 03:30:00
6.3,3.8,,2023-07-21 03:45:00
6.3,4.95,,2023-07-21 04:00:00
6.3,5.29,,2023-07-21 04:15:00
6.3,5.95,,2023-07-21 04:30:00
6.3,7.21,,2023-07-21 04:45:00
6.3,8.43,,2023-07-21 05:00:00
6.3,9.23,,2023-07-21 05:15:00
5.6,9.69,,2023-07-21 05:30:00
4.4,0.01,,2023-07-21 05:45:00
4.4,,,2023-07-21 06:00:00
4.4,5.27,,2023-07-21 06:15:00
4.4,5.63,,2023-07-21 06:30:00
4.4,5.68,,2023-07-21 06:45:00
4.4,5.9,,2023-07-21 07:00:00
4.4,6.05,,2023-07-21 07:15:00
4.4,6.32,,2023-07-21 07:30:00
4.4,6.29,,2023-07-21 07:45:00
4.4,5.34,,2023-07-21 08:00:00
4.4,5.69,,2023-07-21 08:15:00
5.5,5.77,,2023-07-21 08:30:00
7.2,5.46,,2023-07-21 08:45:00
7.2,4.1,,2023-07-21 09:00:00
7.2,2.83,,2023-07-21 09:15:00
7.2,1.91,,2023-07-21 09:30:00
7.2,1.37,,2023-07-21 09:45:00
7.2,4.68,,2023-07-21 10:00:00
7.2,4.66,,2023-07-21 10:15:00
7.2,4.28,,2023-07-21 10:30:00
7.2,4.25,,2023-07-21 10:45:00
7.2,4.04,,2023-07-21 11:00:00
7.2,3.72,,2023-07-21 11:15:00
6.6,3.69,,2023-07-21 11:30:00
5.5,3.58,,2023-07-21 11:45:00
5.5,,,2023-07-21 12:00:00
5.5,4.64,,2023-07-21 12:15:00
5.5,5.16,,2023-07-21 12:30:00
5.5,6.42,,2023-07-21 12:45:00
5.5,7.41,,2023-07-21 13:00:00
5.5,8.4,,2023-07-21 13:15:00
5.5,8.81,,2023-07-21 13:30:00
5.5,9.09,,2023-07-21 13:45:00
5.5,5.23,,2023-07-21 14:00:00
5.5,5.42,,2023-07-21 14:15:00
10.3,5.51,,2023-07-21 14:30:00
17.9,5.65,,2023-07-21 14:45:00
17.9,5.62,,2023-07-21 15:00:00
17.9,5.91,,2023-07-21 15:15:00
17.9,5.84,,2023-07-21 15:30:00
17.9,5.95,,2023-07-21 15:45:00
17.9,4.99,,2023-07-21 16:00:00
17.9,5.28,,2023-07-21 16:15:00
17.9,5.14,,2023-07-21 16:30:00
17.9,4.8,,2023-07-21 16:45:00
17.9,3.59,,2023-07-21 17:00:00
17.9,2.27,,2023-07-21 17:15:00
14.9,1.63,,2023-07-21 17:30:00
10.3,1.26,,2023-07-21 17:45:00
10.3,4.87,,2023-07-21 18:00:00
10.3,4.92,,2023-07-21 18:15:00
10.3,4.55,,2023-07-21 18:30:00
10.3,4.41,,2023-07-21 18:45:00
10.3,4.22,,2023-07-21 19:00:00
10.3,4.15,,2023-07-21 19:15:00
10.3,4.04,,2023-07-21 19:30:00
10.3,3.93,,2023-07-21 19:45:00
10.3,5.51,,2023-07-21 20:00:00
10.3,5.85,,2023-07-21 20:15:00
8.6,6.92,,2023-07-21 20:30:00
5.9,8.15,,2023-07-21 20:45:00
5.9,9.12,,2023-07-21 21:00:00
5.9,9.6,,2023-07-21 21:15:00
5.9,0.01,,2023-07-21 21:30:00
5.9,0.01,,2023-07-21 21:45:00
5.9,5.01,,2023-07-21 22:00:00
5.9,5.38,,2023-07-21 22:15:00
5.9,5.38,,2023-07-21 22:30:00
5.9,5.53,,2023-07-21 22:45:00
5.9,5.66,,2023-07-21 23:00:00
5.9,5.64,,2023-07-21 23:15:00
8.0,5.75,,2023-07-21 23:30:00
11.2,4.47,,2023-07-22 00:00:00
11.2,4.66,,2023-07-22 00:15:00
11.2,4.75,,2023-07-22 00:30:00
11.2,4.92,,2023-07-22 00:45:00
11.2,4.21,,2023-07-22 01:00:00
11.2,2.84,,2023-07-22 01:15:00
11.2,1.63,,2023-07-22 01:30:00
11.2,0.86,,2023-07-22 01:45:00
11.2,,,2023-07-22 02:00:00
11.2,4.26,,2023-07-22 02:15:00
9.3,4.03,,2023-07-22 02:30:00
6.1,3.98,,2023-07-22 02:45:00
6.1,3.8,,2023-07-22 03:00:00
6.1,3.5,,2023-07-22 03:15:00
6.1,3.54,,2023-07-22 03:30:00
6.1,3.47,,2023-07-22 03:45:00
6.1,4.37,,2023-07-22 04:00:00
6.1,4.52,,2023-07-22 04:15:00
6.1,5.18,,2023-07-22 04:30:00
6.1,6.26,,2023-07-22 04:45:00
6.1,7.77,,2023-07-22 05:00:00
6.1,8.5,,2023-07-22 05:15:00
5.1,8.88,,2023-07-22 05:30:00
3.4,9.39,,2023-07-22 05:45:00
3.4,4.78,,2023-07-22 06:00:00
3.4,5.21,,2023-07-22 06:15:00
3.4,5.28,,2023-07-22 06:30:00
3.4,5.42,,2023-07-22 06:45:00
3.4,5.53,,2023-07-22 07:00:00
3.4,5.51,,2023-07-22 07:15:00
3.4,5.71,,2023-07-22 07:30:00
3.4,5.75,,2023-07-22 07:45:00
3.4,4.86,,2023-07-22 08:00:00
3.4,5.1,,2023-07-22 08:15:00
3.9,5.19,,2023-07-22 08:30:00
4.8,4.66,,2023-07-22 08:45:00
4.8,3.32,,2023-07-22 09:00:00
4.8,2.2,,2023-07-22 09:15:00
4.8,1.2,,2023-07-22 09:30:00
4.8,0.88,,2023-07-22 09:45:00
4.8,,,2023-07-22 10:00:00
4.8,4.18,,2023-07-22 10:15:00
4.8,4.0,,2023-07-22 10:30:00
4.8,3.76,,2023-07-22 10:45:00
4.8,3.5,,2023-07-22 11:00:00
4.8,3.4,,2023-07-22 11:15:00
4.1,3.52,,2023-07-22 11:30:00
3.1,3.34,,2023-07-22 11:45:00
3.1,4.28,,2023-07-22 12:00:00
3.1,4.32,,2023-07-22 12:15:00
3.1,4.8,,2023-07-22 12:30:00
3.1,5.94,,2023-07-22 12:45:00
,7.23,,2023-07-22 13:00:00
,8.08,,2023-07-22 13:15:00
,8.66,,2023-07-22 13:30:00
,9.12,,2023-07-22 13:45:00
,4.56,,2023-07-22 14:00:00
,4.79,,2023-07-22 14:15:00
,5.08,,2023-07-22 14:30:00
,5.16,,2023-07-22 14:45:00
,5.32,,2023-07-22 15:00:00
,5.45,,2023-07-22 15:15:00
,5.7,,2023-07-22 15:30:00
,5.55,,2023-07-22 15:45:00
,4.82,,2023-07-22 16:00:00
,5.06,,2023-07-22 16:15:00
,4.95,,2023-07-22 16:30:00
,4.79,,2023-07-22 16:45:00
,3.47,,2023-07-22 17:00:00
,2.31,,2023-07-22 17:15:00
,1.46,,2023-07-22 17:30:00
,1.05,,2023-07-22 17:45:00
,4.14,,2023-07-22 18:00:00
,3.95,,2023-07-22 18:15:00
,3.85,,2023-07-22 18:30:00
,3.44,,2023-07-22 18:45:00
,3.41,,2023-07-22 19:00:00
,3.21,,2023-07-22 19:15:00
,3.07,,2023-07-22 19:30:00
,2.86,,2023-07-22 19:45:00
,4.29,,2023-07-22 20:00:00
,4.6,,2023-07-22 20:15:00
,5.68,,2023-07-22 20:30:00
,6.9,,2023-07-22 20:45:00
,8.09,,2023-07-22 21:00:00
,8.59,,2023-07-22 21:15:00
,9.02,,2023-07-22 21:30:00
,9.43,,2023-07-22 21:45:00
,4.77,,2023-07-22 22:00:00
,5.2,,2023-07-22 22:15:00
,5.33,,2023-07-22 22:30:00
,5.48,,2023-07-22 22:45:00
,5.46,,2023-07-22 23:00:00
,5.48,,2023-07-22 23:15:00
,5.63,,2023-07-22 23:30:00
,4.69,,2023-07-23 00:15:00
,4.65,,2023-07-23 00:30:00
,4.62,,2023-07-23 00:45:00
,4.14,,2023-07-23 01:00:00
,2.67,,2023-07-23 01:15:00
,1.87,,2023-07-23 01:30:00
,1.22,,2023-07-23 01:45:00
,4.22,,2023-07-23 02:00:00
,4.25,,2023-07-23 02:15:00
,3.81,,2023-07-23 02:30:00
,3.59,,2023-07-23 02:45:00
,3.53,,2023-07-23 03:00:00
,3.41,,2023-07-23 03:15:00
,3.31,,2023-07-23 03:30:00
,3.22,,2023-07-23 03:45:00
,4.09,,2023-07-23 04:00:00
,4.12,,2023-07-23 04:15:00
,4.56,,2023-07-23 04:30:00
,6.0,,2023-07-23 04:45:00
,7.24,,2023-07-23 05:00:00
,8.03,,2023-07-23 05:15:00
,8.73,,2023-07-23 05:30:00
,9.13,,2023-07-23 05:45:00
,4.41,,2023-07-23 06:00:00
,5.0,,2023-07-23 06:15:00
,5.11,,2023-07-23 06:30:00
,5.21,,2023-07-23 06:45:00
,5.4,,2023-07-23 07:00:00
,5.59,,2023-07-23 07:15:00
,5.48,,2023-07-23 07:30:00
,5.65,,2023-07-23 07:45:00
,4.82,,2023-07-23 08:15:00
,4.81,,2023-07-23 08:30:00
,4.54,,2023-07-23 08:45:00
,3.3,,2023-07-23 09:00:00
,2.1,,2023-07-23 09:15:00
,1.34,,2023-07-23 09:30:00
,0.77,,2023-07-23 09:45:00
,4.06,,2023-07-23 10:00:00
,4.05,,2023-07-23 10:15:00
,3.69,,2023-07-23 10:30:00
,3.58,,2023-07-23 10:45:00
,3.47,,2023-07-23 11:00:00
,3.2,,2023-07-23 11:15:00
,3.12,,2023-07-23 11:30:00
,3.07,,2023-07-23 11:45:00
,4.02,,2023-07-23 12:00:00
,4.01,,2023-07-23 12:15:00
,4.46,,2023-07-23 12:30:00
,5.7,,2023-07-23 12:45:00
,6.82,,2023-07-23 13:00:00
,7.81,,2023-07-23 13:15:00
,8.48,,2023-07-23 13:30:00
,8.79,,2023-07-23 13:45:00
,4.84,,2023-07-23 14:00:00
,5.27,,2023-07-23 14:15:00
,5.27,,2023-07-23 14:30:00
,5.32,,2023-07-23 14:45:00
,5.5,,2023-07-23 15:00:00
,5.7,,2023-07-23 15:15:00
,5.77,,2023-07-23 15:30:00
,5.63,,2023-07-23 15:45:00
,4.17,,2023-07-23 16:00:00
,4.33,,2023-07-23 16:15:00
,4.47,,2023-07-23 16:30:00
,4.08,,2023-07-23 16:45:00
,2.92,,2023-07-23 17:00:00
,1.89,,2023-07-23 17:15:00
,0.99,,2023-07-23 17:30:00
,0.55,,2023-07-23 17:45:00
,4.34,,2023-07-23 18:00:00
,4.27,,2023-07-23 18:15:00
,3.98,,2023-07-23 18:30:00
,3.64,,2023-07-23 18:45:00
,3.61,,2023-07-23 19:00:00
,3.41,,2023-07-23 19:15:00
,3.22,,2023-07-23 19:30:00
,3.31,,2023-07-23 19:45:00
,3.92,,2023-07-23 20:00:00
,4.36,,2023-07-23 20:15:00
,5.4,,2023-07-23 20:30:00
,6.71,,2023-07-23 20:45:00
,7.65,,2023-07-23 21:00:00
,8.43,,2023-07-23 21:15:00
,8.76,,2023-07-23 21:30:00
,9.01,,2023-07-23 21:45:00
,5.13,,2023-07-23 22:00:00
,5.32,,2023-07-23 22:15:00
,5.76,,2023-07-23 22:30:00
,5.78,,2023-07-23 22:45:00
,6.03,,2023-07-23 23:00:00
,6.07,,2023-07-23 23:15:00
,6.2,,2023-07-23 23:30:00
,4.15,,2023-07-24 00:00:00
,4.2,,2023-07-24 00:15:00
,4.47,,2023-07-24 00:30:00
,4.48,,2023-07-24 00:45:00
,3.93,,2023-07-24 01:00:00
,2.55,,2023-07-24 01:15:00
,1.63,,2023-07-24 01:30:00
,0.78,,2023-07-24 01:45:00
,3.81,,2023-07-24 02:15:00
,3.42,,2023-07-24 02:30:00
,3.2,,2023-07-24 02:45:00
,3.13,,2023-07-24 03:00:00
,3.04,,2023-07-24 03:15:00
,2.85,,2023-07-24 03:30:00
,2.67,,2023-07-24 03:45:00
,4.19,,2023-07-24 04:15:00
,4.54,,2023-07-24 04:30:00
,6.0,,2023-07-24 04:45:00
,7.13,,2023-07-24 05:00:00
,8.22,,2023-07-24 05:15:00
,8.66,,2023-07-24 05:30:00
,9.02,,2023-07-24 05:45:00
,4.98,,2023-07-24 06:15:00
,5.11,,2023-07-24 06:30:00
,5.37,,2023-07-24 06:45:00
,5.45,,2023-07-24 07:00:00
,5.51,,2023-07-24 07:15:00
,5.61,,2023-07-24 07:30:00
,5.85,,2023-07-24 07:45:00
,4.97,,2023-07-24 08:00:00
,5.1,,2023-07-24 08:15:00
,5.21,,2023-07-24 08:30:00
,5.02,,2023-07-24 08:45:00
,3.65,,2023-07-24 09:00:00
,2.49,,2023-07-24 09:15:00
,1.68,,2023-07-24 09:30:00
,1.06,,2023-07-24 09:45:00
,3.95,,2023-07-24 10:00:00
