pm2.5,pm10,no,no2,so2,co,nox,timestamp
50.86,90.77,,,,,,2024-10-23 07:45:00
53.36,99.39,,,,,,2024-10-23 08:00:00
56.62,105.92,,,,,,2024-10-23 08:15:00
56.62,105.92,,,,,,2024-10-23 08:30:00
56.62,105.92,,,,,,2024-10-23 08:45:00
68.6,105.35,,,,,,2024-10-23 09:00:00
84.27,104.01,,,,,,2024-10-23 09:15:00
84.27,104.01,,,,,,2024-10-23 09:30:00
84.27,104.01,,,,,,2024-10-23 09:45:00
70.89,83.29,,,,,,2024-10-23 10:00:00
53.4,67.61,,,,,,2024-10-23 10:15:00
53.4,67.61,,,,,,2024-10-23 10:30:00
53.4,67.61,,,,,,2024-10-23 10:45:00
,,0.94,1.95,,,1.71,2024-10-23 16:00:00
,,2.11,2.19,,,0.66,2024-10-23 16:15:00
,,1.36,1.31,,,0.81,2024-10-23 18:30:00
,,2.0,2.87,,,1.1,2024-10-23 18:45:00
25.65,1.1,,,,,,2024-10-23 23:30:00
,,0.35,0.91,,0.61,1.8,2024-10-24 12:15:00
,,0.65,2.09,,0.62,3.55,2024-10-24 12:30:00
,,1.73,1.34,,0.62,1.96,2024-10-24 12:45:00
,,12.77,17.29,,0.62,9.57,2024-10-24 13:00:00
1.97,2.68,3.31,3.9,,0.62,6.11,2024-10-24 13:15:00
2.19,2.97,22.13,21.8,,0.62,10.09,2024-10-24 13:30:00
2.19,2.97,5.85,9.84,,0.6,8.35,2024-10-24 13:45:00
2.19,2.97,1.72,3.79,,0.59,4.19,2024-10-24 14:00:00
1.78,3.54,1.96,1.99,,0.59,1.47,2024-10-24 14:15:00
1.74,3.61,1.16,0.9,,0.58,2.11,2024-10-24 14:30:00
1.74,3.61,2.06,1.82,,0.6,1.72,2024-10-24 14:45:00
1.74,3.61,3.34,3.91,,0.62,1.57,2024-10-24 15:00:00
27.77,28.42,1.93,1.68,,0.62,0.94,2024-10-24 15:15:00
30.66,31.17,2.72,2.96,,0.62,2.67,2024-10-24 15:30:00
30.66,31.17,4.26,5.58,,0.62,9.55,2024-10-24 15:45:00
30.66,31.17,6.15,7.67,,0.61,13.51,2024-10-24 16:00:00
25.52,34.77,2.6,3.74,,0.6,4.27,2024-10-24 16:15:00
24.95,35.17,4.17,5.0,,0.6,7.88,2024-10-24 16:30:00
24.95,35.17,3.33,6.21,,0.6,7.56,2024-10-24 16:45:00
24.95,35.17,6.67,9.55,,0.6,4.22,2024-10-24 17:00:00
24.31,33.78,2.05,3.16,,0.59,2.38,2024-10-24 17:15:00
24.23,33.62,0.89,1.7,,0.6,1.9,2024-10-24 17:30:00
24.23,33.62,1.96,2.36,,0.61,1.3,2024-10-24 17:45:00
24.23,33.62,1.94,3.61,,0.61,2.56,2024-10-24 18:00:00
18.13,28.6,1.19,2.0,,0.63,1.94,2024-10-24 18:15:00
17.45,28.05,1.23,1.25,,0.62,1.5,2024-10-24 18:30:00
17.45,28.05,1.8,2.0,,0.62,1.51,2024-10-24 18:45:00
17.45,28.05,0.4,0.87,,0.62,0.89,2024-10-24 19:00:00
20.35,20.47,0.98,1.83,,0.62,1.29,2024-10-24 19:15:00
,,2.23,2.71,,0.62,1.47,2024-10-24 19:30:00
,,3.46,3.59,,0.63,0.98,2024-10-24 19:45:00
,,2.75,3.15,,0.62,1.0,2024-10-24 20:00:00
12.61,17.33,2.59,3.61,,0.64,2.14,2024-10-24 20:15:00
11.72,17.08,2.46,3.27,,0.64,2.16,2024-10-24 20:30:00
11.72,17.08,7.21,10.21,,0.64,6.31,2024-10-24 20:45:00
11.72,17.08,2.28,2.56,,0.64,1.84,2024-10-24 21:00:00
,,2.86,2.97,,0.64,1.61,2024-10-24 21:15:00
,,3.16,4.22,,0.66,1.81,2024-10-24 21:30:00
,,2.75,2.87,,0.66,1.32,2024-10-24 21:45:00
,,4.88,4.89,,0.65,0.96,2024-10-24 22:00:00
,,1.61,1.68,,0.64,0.91,2024-10-24 22:15:00
,,2.47,2.48,,0.63,1.48,2024-10-24 22:30:00
,,4.1,5.23,,0.63,6.41,2024-10-24 22:45:00
,,20.15,23.05,,0.63,16.79,2024-10-24 23:00:00
,,6.99,6.97,,0.62,4.87,2024-10-24 23:15:00
19.8,12.31,13.48,14.56,,0.63,5.56,2024-10-24 23:30:00
,,2.72,3.49,,0.57,2.23,2024-10-25 00:00:00
,,6.32,5.43,,0.58,1.93,2024-10-25 00:15:00
,,4.13,5.47,,0.58,3.68,2024-10-25 00:30:00
,,6.52,5.38,,0.58,2.0,2024-10-25 00:45:00
,,0.31,0.71,,0.58,2.34,2024-10-25 01:00:00
16.02,17.26,2.56,1.68,,0.58,1.25,2024-10-25 01:15:00
15.32,17.58,2.98,4.11,,0.58,2.32,2024-10-25 01:30:00
15.32,17.58,1.27,0.56,,0.58,1.32,2024-10-25 01:45:00
15.32,17.58,3.53,2.51,,0.58,1.07,2024-10-25 02:00:00
9.3,23.54,3.74,3.23,,0.58,1.44,2024-10-25 02:15:00
8.63,24.2,1.1,1.56,,0.59,1.74,2024-10-25 02:30:00
8.63,24.2,2.39,3.35,,0.58,2.61,2024-10-25 02:45:00
8.63,24.2,2.11,1.71,,0.58,1.0,2024-10-25 03:00:00
6.35,18.74,2.73,3.98,,0.58,2.19,2024-10-25 03:15:00
6.09,18.14,0.83,2.42,,0.58,3.01,2024-10-25 03:30:00
6.09,18.14,2.47,4.79,,0.58,3.19,2024-10-25 03:45:00
6.09,18.14,1.55,2.76,,0.57,2.86,2024-10-25 04:00:00
7.13,16.75,4.52,7.24,,0.58,6.79,2024-10-25 04:15:00
7.25,16.6,5.53,11.43,,0.58,11.04,2024-10-25 04:30:00
7.25,16.6,15.12,24.28,,0.59,15.2,2024-10-25 04:45:00
7.25,16.6,6.72,9.53,,0.59,8.0,2024-10-25 05:00:00
9.19,16.19,6.97,9.63,,0.6,14.02,2024-10-25 05:15:00
9.4,16.14,1.88,3.23,,0.6,4.51,2024-10-25 05:30:00
9.4,16.14,2.28,2.47,,0.62,1.68,2024-10-25 05:45:00
9.4,16.14,0.86,1.61,,0.62,2.49,2024-10-25 06:00:00
8.75,12.21,3.11,5.52,,0.63,4.6,2024-10-25 06:15:00
8.68,11.77,1.44,1.39,,0.64,1.32,2024-10-25 06:30:00
8.68,11.77,3.51,6.76,,0.64,5.79,2024-10-25 06:45:00
8.68,11.77,2.39,4.39,,0.64,3.21,2024-10-25 07:00:00
9.35,16.39,2.62,2.41,,0.65,0.87,2024-10-25 07:15:00
9.43,16.9,2.03,1.58,,0.66,1.05,2024-10-25 07:30:00
9.43,16.9,1.99,2.82,,0.66,2.2,2024-10-25 07:45:00
9.43,16.9,1.28,2.24,,0.68,1.81,2024-10-25 08:00:00
9.93,23.25,2.11,2.9,,0.69,1.86,2024-10-25 08:15:00
9.98,23.96,2.65,1.85,,0.71,0.28,2024-10-25 08:30:00
9.98,23.96,2.49,2.46,,0.72,0.94,2024-10-25 08:45:00
9.98,23.96,3.22,3.31,,0.73,1.33,2024-10-25 09:00:00
6.7,21.1,1.85,2.05,,0.74,1.05,2024-10-25 09:15:00
6.34,20.78,2.16,3.01,,0.74,1.62,2024-10-25 09:30:00
6.34,20.78,2.23,2.41,,0.74,1.02,2024-10-25 09:45:00
6.34,20.78,2.0,2.52,,0.75,1.33,2024-10-25 10:00:00
,,1.52,2.06,,0.75,1.99,2024-10-25 10:15:00
,,2.32,3.45,,0.74,1.89,2024-10-25 10:30:00
,,2.01,2.6,,0.74,1.85,2024-10-25 10:45:00
,,6.13,6.59,,0.74,3.57,2024-10-25 11:00:00
15.25,19.26,1.65,2.18,,0.74,0.88,2024-10-25 11:15:00
14.35,19.33,3.07,3.69,,0.74,2.62,2024-10-25 11:30:00
14.35,19.33,5.51,5.82,,0.74,3.33,2024-10-25 11:45:00
14.35,19.33,2.15,1.84,,0.74,0.59,2024-10-25 12:00:00
11.19,22.78,1.23,1.33,,0.75,0.35,2024-10-25 12:15:00
10.84,23.22,1.74,1.66,,0.76,0.22,2024-10-25 12:30:00
10.84,23.22,1.98,2.65,,0.77,0.81,2024-10-25 12:45:00
10.84,23.22,11.73,15.21,,,6.47,2024-10-25 13:00:00
11.38,26.26,1.14,1.55,,,0.95,2024-10-25 13:15:00
11.44,26.26,1.76,1.86,,,1.01,2024-10-25 13:30:00
11.44,26.26,,,,,,2024-10-25 13:45:00
11.44,26.26,,,,,,2024-10-25 14:00:00
11.45,18.39,,,,,,2024-10-25 14:15:00
11.45,18.39,,,,,,2024-10-25 14:30:00
11.45,18.39,,,,,,2024-10-25 14:45:00
11.45,18.39,,,,,,2024-10-25 15:00:00
11.53,20.56,,,,,,2024-10-25 15:15:00
11.54,20.56,,,,,,2024-10-25 15:30:00
11.54,20.56,,,,,,2024-10-25 15:45:00
11.54,20.56,,,,,,2024-10-25 16:00:00
9.84,18.38,,,,,,2024-10-25 16:15:00
9.65,18.38,,,,,,2024-10-25 16:30:00
9.65,18.38,,,,,,2024-10-25 16:45:00
9.65,18.38,,,,,,2024-10-25 17:00:00
6.2,12.88,,,,,,2024-10-25 17:15:00
5.82,12.88,,,,,,2024-10-25 17:30:00
5.82,12.88,,,,,,2024-10-25 17:45:00
5.82,12.88,,,,,,2024-10-25 18:00:00
4.43,9.65,,,,,,2024-10-25 18:15:00
4.28,9.65,,,,,,2024-10-25 18:30:00
4.28,9.65,,,,,,2024-10-25 18:45:00
4.28,9.65,,,,,,2024-10-25 19:00:00
2.53,6.93,,,,,,2024-10-25 19:15:00
2.34,6.93,,,,,,2024-10-25 19:30:00
2.34,6.93,,,,,,2024-10-25 19:45:00
2.34,6.93,,,,,,2024-10-25 20:00:00
6.89,7.87,,,,,,2024-10-25 20:15:00
7.4,7.87,,,,,,2024-10-25 20:30:00
7.4,7.87,,,,,,2024-10-25 20:45:00
7.4,7.87,,,,,,2024-10-25 21:00:00
12.41,11.99,,,,,,2024-10-25 23:30:00
12.16,18.72,,,,,,2024-10-26 02:15:00
11.93,18.72,,,,,,2024-10-26 02:30:00
11.93,18.72,,,,,,2024-10-26 02:45:00
11.93,18.72,,,,,,2024-10-26 03:00:00
9.53,13.15,,,,,,2024-10-26 03:15:00
9.26,13.15,,,,,,2024-10-26 03:30:00
9.26,13.15,,,,,,2024-10-26 03:45:00
9.26,13.15,,,,,,2024-10-26 04:00:00
8.89,11.21,,,,,,2024-10-26 04:15:00
8.85,11.21,,,,,,2024-10-26 04:30:00
8.85,11.21,,,,,,2024-10-26 04:45:00
8.85,11.21,,,,,,2024-10-26 05:00:00
14.61,20.65,,,,,,2024-10-26 05:15:00
15.25,20.65,,,,,,2024-10-26 05:30:00
15.25,20.65,,,,,,2024-10-26 05:45:00
15.25,20.65,,,,,,2024-10-26 06:00:00
8.89,16.2,,,,,,2024-10-26 06:15:00
8.19,16.2,,,,,,2024-10-26 06:30:00
8.19,16.2,,,,,,2024-10-26 06:45:00
8.19,16.2,,,,,,2024-10-26 07:00:00
15.74,16.26,,,,,,2024-10-26 10:15:00
14.86,16.26,,,,,,2024-10-26 10:30:00
14.86,16.26,,,,,,2024-10-26 10:45:00
14.86,16.26,,,,,,2024-10-26 11:00:00
11.21,13.66,,,,,,2024-10-26 11:15:00
10.81,13.66,,,,,,2024-10-26 11:30:00
10.81,13.66,,,,,,2024-10-26 11:45:00
10.81,13.66,,,,,,2024-10-26 12:00:00
6.28,21.88,,,,,,2024-10-26 12:15:00
5.77,21.88,,,,0.87,,2024-10-26 12:30:00
5.77,21.88,,,,0.87,,2024-10-26 12:45:00
5.77,21.88,,,,0.87,,2024-10-26 13:00:00
4.35,29.03,,,,0.87,,2024-10-26 13:15:00
4.19,29.03,,,,0.89,,2024-10-26 13:30:00
4.19,29.03,,,,0.9,,2024-10-26 13:45:00
4.19,29.03,,,,0.9,,2024-10-26 14:00:00
15.15,27.1,,,,0.9,,2024-10-26 14:15:00
16.37,27.1,,,,0.89,,2024-10-26 14:30:00
16.37,27.1,,,,0.88,,2024-10-26 14:45:00
16.37,27.1,,,,0.87,,2024-10-26 15:00:00
23.53,26.35,,,,0.87,,2024-10-26 15:15:00
24.32,26.35,,,,0.87,,2024-10-26 15:30:00
24.32,26.35,,,,0.86,,2024-10-26 15:45:00
24.32,26.35,,,,0.86,,2024-10-26 16:00:00
16.79,24.33,,,,0.87,,2024-10-26 16:15:00
15.96,24.33,,,,0.87,,2024-10-26 16:30:00
15.96,24.33,,,,0.86,,2024-10-26 16:45:00
15.96,24.33,,,,0.86,,2024-10-26 17:00:00
,,,,,0.87,,2024-10-26 17:15:00
,,,,,0.87,,2024-10-26 17:30:00
,,,,,0.89,,2024-10-26 17:45:00
,,,,,0.92,,2024-10-26 18:00:00
,,,,,0.94,,2024-10-26 18:15:00
,,,,,0.94,,2024-10-26 18:30:00
,,,,,0.93,,2024-10-26 18:45:00
,,,,,0.92,,2024-10-26 19:00:00
13.17,23.72,,,,0.92,,2024-10-26 19:15:00
12.23,23.72,,,,0.91,,2024-10-26 19:30:00
12.23,23.72,,,,0.92,,2024-10-26 19:45:00
12.23,23.72,,,,0.92,,2024-10-26 20:00:00
9.15,22.79,,,,0.92,,2024-10-26 20:15:00
8.8,22.79,,,,0.93,,2024-10-26 20:30:00
8.8,22.79,,,,0.92,,2024-10-26 20:45:00
8.8,22.79,,,,0.91,,2024-10-26 21:00:00
10.68,22.58,,,,0.91,,2024-10-26 21:15:00
10.89,22.58,,,,0.9,,2024-10-26 21:30:00
10.89,22.58,,,,0.91,,2024-10-26 21:45:00
10.89,22.58,,,,0.93,,2024-10-26 22:00:00
7.61,17.11,,,,0.93,,2024-10-26 22:15:00
7.24,17.11,,,,0.93,,2024-10-26 22:30:00
7.24,17.11,,,,0.97,,2024-10-26 22:45:00
7.24,17.11,,,,0.96,,2024-10-26 23:00:00
8.79,19.24,,,,0.93,,2024-10-26 23:15:00
8.96,19.24,,,,0.91,,2024-10-26 23:30:00
8.96,19.24,,,,0.69,,2024-10-27 00:00:00
6.72,16.66,,,,0.7,,2024-10-27 00:15:00
6.47,16.66,,,,0.69,,2024-10-27 00:30:00
6.47,16.66,,,,0.68,,2024-10-27 00:45:00
6.47,16.66,,,,0.68,,2024-10-27 01:00:00
3.59,12.62,,,,0.67,,2024-10-27 01:15:00
3.28,12.62,,,,0.67,,2024-10-27 01:30:00
3.28,12.62,,,,0.66,,2024-10-27 01:45:00
3.28,12.62,,,,0.65,,2024-10-27 02:00:00
5.58,9.03,,,,0.65,,2024-10-27 02:15:00
5.84,9.03,,,,0.64,,2024-10-27 02:30:00
5.84,9.03,,,,0.64,,2024-10-27 02:45:00
5.84,9.03,,,,0.63,,2024-10-27 03:00:00
,,,,,0.64,,2024-10-27 03:15:00
,,,,,0.64,,2024-10-27 03:30:00
,,,,,0.63,,2024-10-27 03:45:00
,,,,,0.63,,2024-10-27 04:00:00
4.92,5.19,,,,0.63,,2024-10-27 04:15:00
4.52,5.19,,,,0.64,,2024-10-27 04:30:00
4.52,5.19,,,,0.64,,2024-10-27 04:45:00
4.52,5.19,,,,0.64,,2024-10-27 05:00:00
,,,,,0.65,,2024-10-27 05:15:00
,,,,,0.65,,2024-10-27 05:30:00
,,,,,0.65,,2024-10-27 05:45:00
,,,,,0.66,,2024-10-27 06:00:00
,,,,,0.67,,2024-10-27 06:15:00
,,,,,0.69,,2024-10-27 06:30:00
,,,,,0.7,,2024-10-27 06:45:00
,,,,,0.71,,2024-10-27 07:00:00
15.47,17.39,,,,0.72,,2024-10-27 07:15:00
14.93,17.39,,,,0.74,,2024-10-27 07:30:00
14.93,17.39,,,,0.75,,2024-10-27 08:00:00
9.43,17.4,,,,0.77,,2024-10-27 08:15:00
8.82,17.4,,,,0.79,,2024-10-27 08:30:00
8.82,17.4,,,,0.8,,2024-10-27 08:45:00
8.82,17.4,,,,0.8,,2024-10-27 09:00:00
14.81,27.77,,,,0.8,,2024-10-27 09:15:00
15.47,27.77,,,,0.8,,2024-10-27 09:30:00
15.47,27.77,,,,0.8,,2024-10-27 10:00:00
10.1,21.88,,,,0.79,,2024-10-27 10:15:00
9.51,21.88,,,,0.79,,2024-10-27 10:30:00
9.51,21.88,,,,0.79,,2024-10-27 10:45:00
9.51,21.88,,,,0.79,,2024-10-27 11:00:00
,,,,,0.79,,2024-10-27 11:15:00
,,,,,0.79,,2024-10-27 11:30:00
,,,,,0.78,,2024-10-27 11:45:00
,,,,,0.78,,2024-10-27 12:00:00
12.87,27.01,,,,0.81,,2024-10-27 12:15:00
11.88,27.01,,,,0.85,,2024-10-27 12:30:00
11.88,27.01,,,,0.87,,2024-10-27 12:45:00
11.88,27.01,,,,0.9,,2024-10-27 13:00:00
7.38,26.42,,,,0.91,,2024-10-27 13:15:00
6.88,26.42,,,,0.93,,2024-10-27 13:30:00
6.88,26.42,,,,0.94,,2024-10-27 13:45:00
6.88,26.42,,,,0.94,,2024-10-27 14:00:00
4.18,25.86,,,,0.94,,2024-10-27 14:15:00
3.88,25.86,,,,0.94,,2024-10-27 14:30:00
3.88,25.86,,,,0.94,,2024-10-27 14:45:00
3.88,25.86,,,,0.93,,2024-10-27 15:00:00
19.85,44.45,,,,0.91,,2024-10-27 15:15:00
21.62,44.45,,,,0.91,,2024-10-27 15:30:00
21.62,44.45,,,,0.9,,2024-10-27 15:45:00
21.62,44.45,,,,0.89,,2024-10-27 16:00:00
,,,,,0.87,,2024-10-27 16:15:00
,,,,,0.88,,2024-10-27 16:30:00
,,,,,0.87,,2024-10-27 16:45:00
,,,,,0.87,,2024-10-27 17:00:00
27.36,42.87,,,,0.86,,2024-10-27 17:15:00
25.63,42.87,,,,0.86,,2024-10-27 17:30:00
25.63,42.87,,,,0.85,,2024-10-27 17:45:00
25.63,42.87,,,,0.84,,2024-10-27 18:00:00
22.27,51.82,,,,0.87,,2024-10-27 18:15:00
21.89,51.82,,,,0.93,,2024-10-27 18:30:00
21.89,51.82,,,,,,2024-10-27 18:45:00
21.89,51.82,,,,,,2024-10-27 19:00:00
28.9,57.55,,,,,,2024-10-27 19:15:00
29.67,57.55,,,,,,2024-10-27 19:30:00
29.67,57.55,,,,,,2024-10-27 19:45:00
29.67,57.55,,,,,,2024-10-27 20:00:00
51.35,58.66,,,,,,2024-10-27 20:15:00
53.76,58.66,,,,,,2024-10-27 20:30:00
53.76,58.66,,,,,,2024-10-27 20:45:00
53.76,58.66,,,,,,2024-10-27 21:00:00
34.98,56.58,,,,,,2024-10-27 21:15:00
30.95,56.58,0.69,1.86,,,2.25,2024-10-27 21:30:00
30.95,56.58,3.13,1.52,,,0.76,2024-10-27 21:45:00
30.95,56.58,,,,,,2024-10-27 22:00:00
21.76,51.85,,,,,,2024-10-27 22:15:00
20.74,51.85,,,,,,2024-10-27 22:30:00
20.74,51.85,,,,,,2024-10-27 22:45:00
20.74,51.85,,,,,,2024-10-27 23:00:00
26.69,59.3,,,,,,2024-10-27 23:15:00
27.36,59.3,,,,,,2024-10-27 23:30:00
27.36,59.3,,,,,,2024-10-28 00:00:00
37.99,63.65,,,,,,2024-10-28 00:15:00
39.18,63.65,,,,,,2024-10-28 00:30:00
39.18,63.65,,,,,,2024-10-28 00:45:00
39.18,63.65,,,,,,2024-10-28 01:00:00
24.68,55.36,,,,,,2024-10-28 01:15:00
23.06,55.36,,,,,,2024-10-28 01:30:00
23.06,55.36,,,,,,2024-10-28 01:45:00
23.06,55.36,,,,,,2024-10-28 02:00:00
18.83,46.28,,,,,,2024-10-28 02:15:00
18.36,46.28,,,,,,2024-10-28 02:30:00
18.36,46.28,,,,,,2024-10-28 02:45:00
18.36,46.28,,,,,,2024-10-28 03:00:00
21.31,40.64,,,,,,2024-10-28 03:15:00
21.64,40.64,,,,,,2024-10-28 03:30:00
21.64,40.64,,,,,,2024-10-28 03:45:00
21.64,40.64,,,,,,2024-10-28 04:00:00
34.91,45.65,,,,,,2024-10-28 04:15:00
36.57,45.65,,,,,,2024-10-28 04:30:00
36.57,45.65,,,,,,2024-10-28 04:45:00
36.57,45.65,,,,,,2024-10-28 05:00:00
22.8,60.22,,,,,,2024-10-28 05:15:00
21.08,60.22,,,,,,2024-10-28 05:30:00
21.08,60.22,,,,,,2024-10-28 05:45:00
21.08,60.22,,,,,,2024-10-28 06:00:00
12.34,59.16,,,,,,2024-10-28 06:15:00
11.37,59.16,,,,,,2024-10-28 06:30:00
11.37,59.16,,,,,,2024-10-28 06:45:00
11.37,59.16,,,,,,2024-10-28 07:00:00
30.02,53.8,,,,,,2024-10-28 07:15:00
32.1,53.8,,,,,,2024-10-28 07:30:00
32.1,53.8,,,,,,2024-10-28 07:45:00
32.1,53.8,,,,,,2024-10-28 08:00:00
34.75,47.31,,,,,,2024-10-28 08:15:00
35.05,47.31,,,,,,2024-10-28 08:30:00
35.05,47.31,,,,,,2024-10-28 08:45:00
35.05,47.31,,,,,,2024-10-28 09:00:00
19.61,57.3,,,,,,2024-10-28 09:15:00
17.89,57.3,,,,,,2024-10-28 09:30:00
17.89,57.3,,,,,,2024-10-28 09:45:00
17.89,57.3,,,,,,2024-10-28 10:00:00
10.15,46.34,,,,,,2024-10-28 10:15:00
9.29,46.34,,,,,,2024-10-28 10:30:00
9.29,46.34,,,,,,2024-10-28 10:45:00
9.29,46.34,,,,,,2024-10-28 11:00:00
13.14,43.16,,,,,,2024-10-28 11:15:00
13.57,43.16,,,,,,2024-10-28 11:30:00
13.57,43.16,,,,,,2024-10-28 11:45:00
13.57,43.16,,,,,,2024-10-28 12:00:00
20.61,48.98,,,,,,2024-10-28 12:15:00
21.4,48.98,,,,,,2024-10-28 12:30:00
21.4,48.98,,,,,,2024-10-28 12:45:00
21.4,48.98,,,,,,2024-10-28 13:00:00
18.55,38.38,,,,,,2024-10-28 13:15:00
18.24,38.38,,,,,,2024-10-28 13:30:00
18.24,38.38,,,,,,2024-10-28 13:45:00
18.24,38.38,,,,,,2024-10-28 14:00:00
33.51,33.52,,,,,,2024-10-28 14:15:00
36.9,40.77,,,,,,2024-10-28 15:15:00
37.09,40.77,,,,,,2024-10-28 15:30:00
37.09,40.77,,,,,,2024-10-28 15:45:00
37.09,40.77,,,,,,2024-10-28 16:00:00
34.83,42.79,,,,,,2024-10-28 16:15:00
34.58,42.79,,,,,,2024-10-28 16:30:00
34.58,42.79,,,,,,2024-10-28 16:45:00
34.58,42.79,,,,,,2024-10-28 17:00:00
23.25,55.39,,,,,,2024-10-28 17:15:00
22.0,55.39,,,,,,2024-10-28 17:30:00
22.0,55.39,,,,,,2024-10-28 17:45:00
22.0,55.39,,,,,,2024-10-28 18:00:00
36.51,56.04,,,,,,2024-10-28 18:15:00
38.13,56.04,,,,,,2024-10-28 18:30:00
38.13,56.04,,,,,,2024-10-28 18:45:00
38.13,56.04,,,,,,2024-10-28 19:00:00
46.6,60.51,,,,,,2024-10-28 19:15:00
47.54,60.51,,,,,,2024-10-28 19:30:00
47.54,60.51,,,,,,2024-10-28 19:45:00
47.54,60.51,,,,,,2024-10-28 20:00:00
38.95,50.01,,,,,,2024-10-28 20:15:00
38.0,50.01,,,,,,2024-10-28 20:30:00
38.0,50.01,,,,,,2024-10-28 20:45:00
38.0,50.01,,,,,,2024-10-28 21:00:00
25.44,79.89,,,,,,2024-10-28 21:15:00
24.05,79.89,,,,,,2024-10-28 21:30:00
24.05,79.89,,,,,,2024-10-28 21:45:00
24.05,79.89,,,,,,2024-10-28 22:00:00
23.64,76.78,,,,,,2024-10-28 22:15:00
23.59,76.78,,,,,,2024-10-28 22:30:00
23.59,76.78,,,,,,2024-10-28 22:45:00
23.59,76.78,,,,,,2024-10-28 23:00:00
16.08,67.95,,,,,,2024-10-28 23:15:00
15.25,67.95,,,,,,2024-10-28 23:30:00
15.25,67.95,,,,,,2024-10-29 00:00:00
16.99,69.65,,,,,,2024-10-29 00:15:00
17.19,69.65,,,,,,2024-10-29 00:30:00
17.19,69.65,,,,,,2024-10-29 00:45:00
17.19,69.65,,,,,,2024-10-29 01:00:00
11.5,63.2,,,,,,2024-10-29 01:15:00
10.87,63.2,,,,,,2024-10-29 01:30:00
10.87,63.2,,,,,,2024-10-29 01:45:00
10.87,63.2,,,,,,2024-10-29 02:00:00
7.15,53.65,,,,,,2024-10-29 02:15:00
6.74,53.65,,,,,,2024-10-29 02:30:00
6.74,53.65,,,,,,2024-10-29 02:45:00
6.74,53.65,,,,,,2024-10-29 03:00:00
14.8,55.54,,,,,,2024-10-29 03:15:00
15.7,55.54,,,,,,2024-10-29 03:30:00
15.7,55.54,,,,,,2024-10-29 03:45:00
15.7,55.54,,,,,,2024-10-29 04:00:00
15.44,51.15,,,,,,2024-10-29 04:15:00
15.41,51.15,,,,,,2024-10-29 04:30:00
15.41,51.15,,,,,,2024-10-29 04:45:00
15.41,51.15,,,,,,2024-10-29 05:00:00
12.87,61.07,,,,,,2024-10-29 05:15:00
12.59,61.07,,,,,,2024-10-29 05:30:00
12.59,61.07,,,,,,2024-10-29 05:45:00
12.59,61.07,,,,,,2024-10-29 06:00:00
9.92,53.45,,,,,,2024-10-29 06:15:00
9.63,53.45,,,,,,2024-10-29 06:30:00
9.63,53.45,,,,,,2024-10-29 06:45:00
9.63,53.45,,,,,,2024-10-29 07:00:00
5.68,55.64,,,,,,2024-10-29 07:15:00
5.24,55.64,,,,,,2024-10-29 07:30:00
5.24,55.64,,,,,,2024-10-29 07:45:00
5.24,55.64,,,,,,2024-10-29 08:00:00
29.72,54.57,,,,,,2024-10-29 08:15:00
32.44,54.57,,,,,,2024-10-29 08:30:00
32.44,54.57,,,,,,2024-10-29 08:45:00
32.44,54.57,,,,,,2024-10-29 09:00:00
43.8,54.97,,,,,,2024-10-29 09:15:00
45.07,54.97,,,,,,2024-10-29 09:30:00
45.07,54.97,,,,,,2024-10-29 09:45:00
45.07,54.97,,,,,,2024-10-29 10:00:00
30.76,52.74,,,,,,2024-10-29 10:15:00
29.17,52.74,,,,,,2024-10-29 10:30:00
29.17,52.74,,,,,,2024-10-29 10:45:00
29.17,52.74,,,,,,2024-10-29 11:00:00
22.22,56.52,,,,,,2024-10-29 11:15:00
21.44,56.52,,,,,,2024-10-29 11:30:00
21.44,56.52,,,,,,2024-10-29 11:45:00
21.44,56.52,,,,,,2024-10-29 12:00:00
43.42,61.86,,,,,,2024-10-29 12:15:00
45.86,61.86,,,,,,2024-10-29 12:30:00
45.86,61.86,,,,,,2024-10-29 12:45:00
45.86,61.86,,,,,,2024-10-29 13:00:00
30.34,56.35,,,,,,2024-10-29 13:15:00
28.61,56.35,,,,,,2024-10-29 13:30:00
28.61,56.35,,,,,,2024-10-29 13:45:00
28.61,56.35,,,,,,2024-10-29 14:00:00
28.81,49.32,,,,,,2024-10-29 14:15:00
28.83,49.32,,,,,,2024-10-29 14:30:00
28.83,49.32,,,,,,2024-10-29 14:45:00
28.83,49.32,,,,,,2024-10-29 15:00:00
21.78,42.49,,,,,,2024-10-29 15:15:00
20.99,42.49,,,,,,2024-10-29 15:30:00
20.99,42.49,,,,,,2024-10-29 15:45:00
20.99,42.49,,,,,,2024-10-29 16:00:00
18.82,43.26,,,,,,2024-10-29 16:15:00
18.57,43.26,,,,,,2024-10-29 16:30:00
18.57,43.26,,,,,,2024-10-29 16:45:00
18.57,43.26,,,,,,2024-10-29 17:00:00
12.94,63.26,,,,,,2024-10-29 17:15:00
12.32,63.26,,,,,,2024-10-29 17:30:00
12.32,63.26,,,,,,2024-10-29 17:45:00
12.32,63.26,,,,,,2024-10-29 18:00:00
28.91,69.98,,,,,,2024-10-29 18:15:00
30.75,69.98,,,,,,2024-10-29 18:30:00
30.75,69.98,,,,,,2024-10-29 18:45:00
30.75,69.98,,,,,,2024-10-29 19:00:00
36.46,80.15,,,,,,2024-10-29 19:15:00
37.09,80.15,,,,,,2024-10-29 19:30:00
